"Date	Close	Volume	Company_ticker	Company_name	Field	Dis_category	Rate_of_Return	Date1	Close1	Volume1	Company_ticker1	Company_name1	Field	Dis_category	Rate_of_Return1"
"4/15/2016	30.01	12907611	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.005360134	4/18/2016	65.58	444706	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.001527184"
"4/14/2016	29.85	8586945	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.001677852	4/15/2016	65.48	389277	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.007427619"
"4/13/2016	29.8	11634078	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.017412086	4/14/2016	65.97	645753	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.006176559"
"4/12/2016	29.29	13568498	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.026638626	4/13/2016	66.38	843446	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.027872406"
"4/11/2016	28.53	6518142	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.002098636	4/12/2016	64.58	883349	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.013655627"
"4/8/2016	28.59	9097609	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.001401051	4/11/2016	63.71	522052	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.011481769"
"4/7/2016	28.55	11453298	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.011426593	4/8/2016	64.45	602477	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.006716651"
"4/6/2016	28.88	7662119	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.018694885	4/7/2016	64.02	1181160	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.039315726"
"4/5/2016	28.35	7163936	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.008047586	4/6/2016	66.64	1071840	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.028236383"
"4/4/2016	28.58	6562322	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.000349773	4/5/2016	64.81	1208519	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.014876292"
"4/1/2016	28.59	12021920	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.025466284	4/4/2016	63.86	1155444	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.030072904"
"3/31/2016	27.88	8846220	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.001074884	4/1/2016	65.84	998159	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.013858947"
"3/30/2016	27.91	5700097	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.002874596	3/31/2016	64.94	1113884	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.002917242"
"3/29/2016	27.83	8515085	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.002151309	3/30/2016	65.13	948375	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.00412844"
"3/28/2016	27.89	6229799	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.005045045	3/29/2016	65.4	1102217	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.01552795"
"3/25/2016	27.75	0	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0	3/28/2016	64.4	611611	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.00798247"
"3/24/2016	27.75	5589621	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.001439367	3/25/2016	63.89	0	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0"
"3/23/2016	27.79	6189447	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.006080114	3/24/2016	63.89	594933	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.004086123"
"3/22/2016	27.96	7502560	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.000357526	3/23/2016	63.63	510297	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.026468788"
"3/21/2016	27.97	5931643	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.00921006	3/22/2016	65.36	701335	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.005847953"
